id,title,difficulty,acceptanceRate,totalAccepted,totalSubmissions,trueDifficultyScore,url
1981,Minimize the Difference Between Target and Chosen Elements,Medium,35.78%,33755,94350,434.78,https://leetcode.com/problems/minimize-the-difference-between-target-and-chosen-elements/
2497,Maximum Star Sum of a Graph,Medium,40.69%,25818,63445,434.49,https://leetcode.com/problems/maximum-star-sum-of-a-graph/
3185,Count Pairs That Form a Complete Day II,Medium,42.92%,44311,103251,434.3,https://leetcode.com/problems/count-pairs-that-form-a-complete-day-ii/
3148,Maximum Difference Score in a Grid,Medium,46.59%,20343,43663,433.55,https://leetcode.com/problems/maximum-difference-score-in-a-grid/
1201,Ugly Number III,Medium,30.34%,37733,124385,433.39,https://leetcode.com/problems/ugly-number-iii/
3021,Alice and Bob Playing Flower Game,Medium,45.53%,21625,47493,433.27,https://leetcode.com/problems/alice-and-bob-playing-flower-game/
1594,Maximum Non Negative Product in a Matrix,Medium,34.55%,27911,80782,433.23,https://leetcode.com/problems/maximum-non-negative-product-in-a-matrix/
2865,Beautiful Towers I,Medium,43.22%,29165,67480,432.8,https://leetcode.com/problems/beautiful-towers-i/
1573,Number of Ways to Split a String,Medium,33.77%,33055,97888,432.75,https://leetcode.com/problems/number-of-ways-to-split-a-string/
2434,Using a Robot to Print the Lexicographically Smallest String,Medium,41.54%,22480,54113,432.68,https://leetcode.com/problems/using-a-robot-to-print-the-lexicographically-smallest-string/
2162,Minimum Cost to Set Cooking Time,Medium,40.89%,18042,44124,432.19,https://leetcode.com/problems/minimum-cost-to-set-cooking-time/
2849,Determine if a Cell Is Reachable at a Given Time,Medium,37.14%,107883,290491,432.18,https://leetcode.com/problems/determine-if-a-cell-is-reachable-at-a-given-time/
3128,Right Triangles,Medium,46.81%,21043,44958,432.07,https://leetcode.com/problems/right-triangles/
1540,Can Convert String in K Moves,Medium,35.83%,22447,62651,431.47,https://leetcode.com/problems/can-convert-string-in-k-moves/
1959,Minimum Total Space Wasted With K Resizing Operations,Medium,42.74%,9761,22837,431.2,https://leetcode.com/problems/minimum-total-space-wasted-with-k-resizing-operations/
2850,Minimum Moves to Spread Stones Over Grid,Medium,44.15%,26628,60306,431.04,https://leetcode.com/problems/minimum-moves-to-spread-stones-over-grid/
2587,Rearrange Array to Maximize Prefix Score,Medium,41.29%,34034,82425,430.77,https://leetcode.com/problems/rearrange-array-to-maximize-prefix-score/
3306,Count of Substrings Containing Every Vowel and K Consonants II,Medium,40.73%,108961,267533,430.74,https://leetcode.com/problems/count-of-substrings-containing-every-vowel-and-k-consonants-ii/
1849,Splitting a String Into Descending Consecutive Values,Medium,36.70%,30962,84367,430.7,https://leetcode.com/problems/splitting-a-string-into-descending-consecutive-values/
2944,Minimum Number of Coins for Fruits,Medium,46.40%,19466,41953,430.67,https://leetcode.com/problems/minimum-number-of-coins-for-fruits/
3080,Mark Elements on Array by Performing Queries,Medium,47.51%,20122,42353,429.69,https://leetcode.com/problems/mark-elements-on-array-by-performing-queries/
2080,Range Frequency Queries,Medium,39.47%,26356,66767,429.47,https://leetcode.com/problems/range-frequency-queries/
3107,Minimum Operations to Make Median of Array Equal to K,Medium,46.55%,27584,59253,428.7,https://leetcode.com/problems/minimum-operations-to-make-median-of-array-equal-to-k/
3355,Zero Array Transformation I,Medium,46.21%,43626,94409,428.34,https://leetcode.com/problems/zero-array-transformation-i/
2411,Smallest Subarrays With Maximum Bitwise OR,Medium,45.04%,15242,33840,427.41,https://leetcode.com/problems/smallest-subarrays-with-maximum-bitwise-or/
3310,Remove Methods From Project,Medium,49.17%,23605,48004,427.23,https://leetcode.com/problems/remove-methods-from-project/
2933,High-Access Employees,Medium,45.87%,27909,60847,427.08,https://leetcode.com/problems/high-access-employees/
2961,Double Modular Exponentiation,Medium,46.95%,23290,49608,426.97,https://leetcode.com/problems/double-modular-exponentiation/
2476,Closest Nodes Queries in a Binary Search Tree,Medium,42.38%,30603,72205,426.87,https://leetcode.com/problems/closest-nodes-queries-in-a-binary-search-tree/
2998,Minimum Number of Operations to Make X and Y Equal,Medium,47.16%,24308,51548,426.52,https://leetcode.com/problems/minimum-number-of-operations-to-make-x-and-y-equal/
1674,Minimum Moves to Make Array Complementary,Medium,41.79%,11225,26861,426.41,https://leetcode.com/problems/minimum-moves-to-make-array-complementary/
1881,Maximum Value after Insertion,Medium,38.46%,30930,80424,426.28,https://leetcode.com/problems/maximum-value-after-insertion/
3275,K-th Nearest Obstacle Queries,Medium,47.98%,33198,69190,425.35,https://leetcode.com/problems/k-th-nearest-obstacle-queries/
2241,Design an ATM Machine,Medium,41.96%,27277,65008,425.02,https://leetcode.com/problems/design-an-atm-machine/
3361,Shift Distance Between Two Strings,Medium,52.50%,15198,28946,424.56,https://leetcode.com/problems/shift-distance-between-two-strings/
3076,Shortest Uncommon Substring in an Array,Medium,47.79%,28649,59948,423.98,https://leetcode.com/problems/shortest-uncommon-substring-in-an-array/
3532,Path Existence Queries in a Graph I,Medium,54.39%,13711,25207,423.84,https://leetcode.com/problems/path-existence-queries-in-a-graph-i/
1856,Maximum Subarray Min-Product,Medium,38.83%,33416,86059,423.66,https://leetcode.com/problems/maximum-subarray-min-product/
2456,Most Popular Video Creator,Medium,44.37%,25589,57675,423.18,https://leetcode.com/problems/most-popular-video-creator/
1733,Minimum Number of People to Teach,Medium,43.47%,11139,25622,422.81,https://leetcode.com/problems/minimum-number-of-people-to-teach/
2320,Count Number of Ways to Place Houses,Medium,42.66%,31370,73536,422.65,https://leetcode.com/problems/count-number-of-ways-to-place-houses/
3356,Zero Array Transformation II,Medium,43.69%,120736,276354,421.77,https://leetcode.com/problems/zero-array-transformation-ii/
1589,Maximum Sum Obtained of Any Permutation,Medium,39.19%,24524,62573,421.56,https://leetcode.com/problems/maximum-sum-obtained-of-any-permutation/
1953,Maximum Number of Weeks for Which You Can Work,Medium,41.22%,27071,65670,421.55,https://leetcode.com/problems/maximum-number-of-weeks-for-which-you-can-work/
3259,Maximum Energy Boost From Two Drinks,Medium,49.26%,32704,66393,421.53,https://leetcode.com/problems/maximum-energy-boost-from-two-drinks/
3295,Report Spam Message,Medium,47.42%,51058,107675,421.5,https://leetcode.com/problems/report-spam-message/
194,Transpose File,Medium,28.27%,32214,113957,421.5,https://leetcode.com/problems/transpose-file/
3212,Count Submatrices With Equal Frequency of X and Y,Medium,50.37%,24541,48718,421.27,https://leetcode.com/problems/count-submatrices-with-equal-frequency-of-x-and-y/
1906,Minimum Absolute Difference Queries,Medium,44.68%,12434,27827,421.23,https://leetcode.com/problems/minimum-absolute-difference-queries/
2146,K Highest Ranked Items Within a Price Range,Medium,44.47%,18465,41523,421.2,https://leetcode.com/problems/k-highest-ranked-items-within-a-price-range/
1786,Number of Restricted Paths From First to Last Node,Medium,39.88%,29111,72999,421.14,https://leetcode.com/problems/number-of-restricted-paths-from-first-to-last-node/
1073,Adding Two Negabinary Numbers,Medium,36.83%,19847,53882,421.03,https://leetcode.com/problems/adding-two-negabinary-numbers/
1993,Operations on Tree,Medium,43.07%,20265,47055,420.97,https://leetcode.com/problems/operations-on-tree/
955,Delete Columns to Make Sorted II,Medium,35.54%,22435,63125,420.74,https://leetcode.com/problems/delete-columns-to-make-sorted-ii/
2512,Reward Top K Students,Medium,45.83%,25185,54954,420.27,https://leetcode.com/problems/reward-top-k-students/
1888,Minimum Number of Flips to Make the Binary String Alternating,Medium,40.42%,32946,81506,419.9,https://leetcode.com/problems/minimum-number-of-flips-to-make-the-binary-string-alternating/
2789,Largest Element in an Array after Merge Operations,Medium,46.54%,33497,71979,419.8,https://leetcode.com/problems/largest-element-in-an-array-after-merge-operations/
2233,Maximum Product After K Increments,Medium,42.19%,38586,91451,419.45,https://leetcode.com/problems/maximum-product-after-k-increments/
1705,Maximum Number of Eaten Apples,Medium,40.36%,26539,65761,419.42,https://leetcode.com/problems/maximum-number-of-eaten-apples/
2522,Partition String Into Substrings With Values at Most K,Medium,46.51%,24175,51980,419.06,https://leetcode.com/problems/partition-string-into-substrings-with-values-at-most-k/
3331,Find Subtree Sizes After Changes,Medium,54.38%,15017,27616,418.67,https://leetcode.com/problems/find-subtree-sizes-after-changes/
2930,Number of Strings Which Can Be Rearranged to Contain Substring,Medium,54.98%,7474,13593,418.5,https://leetcode.com/problems/number-of-strings-which-can-be-rearranged-to-contain-substring/
1169,Invalid Transactions,Medium,31.23%,90686,290380,418.24,https://leetcode.com/problems/invalid-transactions/
1487,Making File Names Unique,Medium,37.77%,36670,97088,418.15,https://leetcode.com/problems/making-file-names-unique/
3521,Find Product Recommendation Pairs,Medium,66.43%,1593,2398,417.82,https://leetcode.com/problems/find-product-recommendation-pairs/
1432,Max Difference You Can Get From Changing an Integer,Medium,40.22%,20815,51748,417.72,https://leetcode.com/problems/max-difference-you-can-get-from-changing-an-integer/
3523,Make Array Non-decreasing,Medium,53.73%,24617,45819,417.62,https://leetcode.com/problems/make-array-non-decreasing/
2171,Removing Minimum Number of Magic Beans,Medium,43.48%,30920,71105,417.51,https://leetcode.com/problems/removing-minimum-number-of-magic-beans/
1477,Find Two Non-overlapping Sub-arrays Each With Target Sum,Medium,36.46%,51690,141765,417.02,https://leetcode.com/problems/find-two-non-overlapping-sub-arrays-each-with-target-sum/
1621,Number of Sets of K Non-Overlapping Line Segments,Medium,44.53%,11619,26094,416.97,https://leetcode.com/problems/number-of-sets-of-k-non-overlapping-line-segments/
2121,Intervals Between Identical Elements,Medium,44.79%,23500,52464,416.48,https://leetcode.com/problems/intervals-between-identical-elements/
3084,Count Substrings Starting and Ending with Given Character,Medium,48.80%,41141,84298,416.25,https://leetcode.com/problems/count-substrings-starting-and-ending-with-given-character/
2567,Minimum Score by Changing Two Elements,Medium,48.78%,19665,40310,416.16,https://leetcode.com/problems/minimum-score-by-changing-two-elements/
2860,Happy Students,Medium,49.95%,23706,47457,416.01,https://leetcode.com/problems/happy-students/
1124,Longest Well-Performing Interval,Medium,35.79%,38499,107582,416.0,https://leetcode.com/problems/longest-well-performing-interval/
1904,The Number of Full Rounds You Have Played,Medium,43.39%,24026,55368,415.94,https://leetcode.com/problems/the-number-of-full-rounds-you-have-played/
192,Word Frequency,Medium,27.09%,61775,228076,415.93,https://leetcode.com/problems/word-frequency/
1599,Maximum Profit of Operating a Centennial Wheel,Medium,43.88%,14056,32032,415.81,https://leetcode.com/problems/maximum-profit-of-operating-a-centennial-wheel/
1882,Process Tasks Using Servers,Medium,40.94%,39744,97081,415.73,https://leetcode.com/problems/process-tasks-using-servers/
3067,Count Pairs of Connectable Servers in a Weighted Tree Network,Medium,53.91%,14303,26529,415.47,https://leetcode.com/problems/count-pairs-of-connectable-servers-in-a-weighted-tree-network/
2611,Mice and Cheese,Medium,47.04%,32193,68440,415.37,https://leetcode.com/problems/mice-and-cheese/
1353,Maximum Number of Events That Can Be Attended,Medium,32.87%,105542,321076,415.12,https://leetcode.com/problems/maximum-number-of-events-that-can-be-attended/
2211,Count Collisions on a Road,Medium,44.25%,33475,75645,415.0,https://leetcode.com/problems/count-collisions-on-a-road/
2766,Relocate Marbles,Medium,50.04%,22791,45550,414.45,https://leetcode.com/problems/relocate-marbles/
2135,Count Words Obtained After Adding a Letter,Medium,43.40%,37794,87087,414.31,https://leetcode.com/problems/count-words-obtained-after-adding-a-letter/
1577,Number of Ways Where Square of Number Is Equal to Product of Two Numbers,Medium,41.89%,23755,56713,413.98,https://leetcode.com/problems/number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers/
2343,Query Kth Smallest Trimmed Number,Medium,45.31%,34940,77105,413.95,https://leetcode.com/problems/query-kth-smallest-trimmed-number/
2327,Number of People Aware of a Secret,Medium,46.26%,27926,60365,413.94,https://leetcode.com/problems/number-of-people-aware-of-a-secret/
2502,Design Memory Allocator,Medium,48.21%,25102,52072,413.22,https://leetcode.com/problems/design-memory-allocator/
3528,Unit Conversion I,Medium,57.70%,14865,25764,413.03,https://leetcode.com/problems/unit-conversion-i/
2616,Minimize the Maximum Difference of Pairs,Medium,43.71%,78440,179461,412.96,https://leetcode.com/problems/minimize-the-maximum-difference-of-pairs/
1936,Add Minimum Number of Rungs,Medium,43.29%,32405,74855,412.79,https://leetcode.com/problems/add-minimum-number-of-rungs/
1562,Find Latest Group of Size M,Medium,42.98%,20150,46879,412.76,https://leetcode.com/problems/find-latest-group-of-size-m/
2957,Remove Adjacent Almost-Equal Characters,Medium,51.54%,25252,48994,412.44,https://leetcode.com/problems/remove-adjacent-almost-equal-characters/
1864,Minimum Number of Swaps to Make the Binary String Alternating,Medium,43.38%,31599,72841,411.45,https://leetcode.com/problems/minimum-number-of-swaps-to-make-the-binary-string-alternating/
3228,Maximum Number of Operations to Move Ones to the End,Medium,53.05%,30163,56856,410.98,https://leetcode.com/problems/maximum-number-of-operations-to-move-ones-to-the-end/
2187,Minimum Time to Complete Trips,Medium,38.98%,132301,339371,410.98,https://leetcode.com/problems/minimum-time-to-complete-trips/
1785,Minimum Elements to Add to Form a Given Sum,Medium,44.24%,24597,55603,410.82,https://leetcode.com/problems/minimum-elements-to-add-to-form-a-given-sum/
3152,Special Array II,Medium,45.66%,133681,292751,410.63,https://leetcode.com/problems/special-array-ii/
665,Non-decreasing Array,Medium,25.04%,280014,1118354,410.43,https://leetcode.com/problems/non-decreasing-array/
1802,Maximum Value at a Given Index in a Bounded Array,Medium,38.85%,82325,211922,410.24,https://leetcode.com/problems/maximum-value-at-a-given-index-in-a-bounded-array/
2507,Smallest Value After Replacing With Sum of Prime Factors,Medium,48.89%,27385,56017,410.15,https://leetcode.com/problems/smallest-value-after-replacing-with-sum-of-prime-factors/
3522,Calculate Score After Performing Instructions,Medium,55.05%,32312,58692,410.02,https://leetcode.com/problems/calculate-score-after-performing-instructions/
2767,Partition String Into Minimum Beautiful Substrings,Medium,52.40%,19215,36668,409.91,https://leetcode.com/problems/partition-string-into-minimum-beautiful-substrings/
1927,Sum Game,Medium,48.26%,14018,29045,409.63,https://leetcode.com/problems/sum-game/
3387,Maximize Amount After Two Days of Conversions,Medium,58.30%,13991,23998,409.3,https://leetcode.com/problems/maximize-amount-after-two-days-of-conversions/
